category,title,content,img,url,nouns,cluster_number,related_categories
부동산,"HDC현대산업개발, 방배신삼호 재건축에 공사비 인상 2년 유예 제안","/사진제공=HDC현대산업개발HDC현대산업개발은 수의계약으로 진행되는 '방배신삼호 재건축 정비사업'에서 공사비 인상 2년 유예 조건 등을 제시했다고 4일 밝혔다.방배신삼호 재건축은 지난달 9일과 22일 두 차례 유찰을 거친 후 수의계약 절차로 전환됐고, 지난 23일 모든 입찰에 단독으로 응찰한 HDC현대산업개발이 우선협상대상자로 선정됐다. 이후 HDC현대산업개발이 제출한 수의계약 제안서에는 △평당 공사비 876만원 △공사비 인상 2년 유예 △사업비 CD+0.1% △분담금 입주시 100% △ 환급금 조기 지급 △사업촉진비 2000억원 등의 조건이 담겼다.우선 공사비를 업계 평균보다 낮췄다. HDC현대산업개발이 제시한 평당 공사비는 876만원으로 인근 신반포2차(평당 949만원), 신반포4차(평당 927만원) 등 강남권 주요 재건축 단지에 비해 저렴하다는 설명이다.특히 공사비 인상 2년간 유예 조건도 포함됐다. 서울시 조례 개정으로 인해 최근 정비사업의 시공자 선정 시점이 조합설립 이후로 변경되면서, 인허가까지는 평균 2년 이상의 시간이 소요된다. 이를 감안하면 공사비 유예 조건은 사업비 절감 측면에서 조합에 수백억원 대의 실질적 혜택을 제공할 수 있다는 설명이다.사업비 조달 금리는 CD+0.1%로 사업비 조건도 역대 최저수준이라고 밝혔다.또 HDC현대산업개발은 사업성을 획기적으로 높이기 위한 대안설계도 함께 제시했다. 조합 원안 대비 신축 세대 수를 30가구 늘리고, 고급 수요를 겨냥한 펜트하우스 8가구, 한강 조망이 가능한 125가구를 추가 확보하는 설계를 제안했다. 조합원의 초기 자금 부담을 줄이기 위한 조건도 있다. 분담금 입주시 100% 납부, 사업촉진비 2000억원 제시 등은 조합의 재정 부담을 최소화하고 사업 추진 속도를 높일 수 있는 실질적 지원책으로 설계됐다. 한편 HDC현대산업개발은 방배신삼호 단지를 지역 내 랜드마크로 탈바꿈시키겠다는 비전을 본격화 하고자 프리미엄 대안설계인 '더 스퀘어(THE SQUARE) 270'을 적용하고 '고급화 마스터 플랜'을 순차적으로 공개 중이다.",https://imgnews.pstatic.net/image/008/2025/06/04/0005203419_001_20250604151909660.jpg?type=w860,https://n.news.naver.com/mnews/article/008/0005203419,"['사진', '제공', '현대산업개발', '현대산업개발', '수의', '계약', '진행', '방', '배신', '삼호', '재건축', '정비', '사업', '공사비', '인상', '년', '유예', '조건', '등', '제시', '일', '방', '배신', '삼호', '재건축', '지난달', '일', '일', '차례', '유', '차', '후', '수의', '계약', '절차', '전환', '일', '입찰', '단독', '응찰', '현대산업개발', '우선', '협상', '대상자', '선정', '이후', '현대산업개발', '제출', '수의', '계약', '제안서', '평', '당', '공사비', '만원', '공사비', '인상', '년', '유예', '사업비', '+0', '분담금', '입', '주시', '환급', '금', '조기', '지급', '사업', '촉진', '비', '원', '등', '조건', '공사비', '업계', '평균', '현대산업개발', '제시', '평', '당', '공사비', '만원', '인근', '반포', '차', '평', '만원', '반포', '차', '평', '만원', '등', '강남', '재건축', '단지', '설명', '공사비', '인상', '2년', '간', '유예', '조건', '포함', '서울시', '조례', '개정', '인해', '최근', '정비', '사업', '시공자', '선정', '시점', '조합', '설립', '이후', '변경', '인허가', '평균', '년', '이상', '시간', '소요', '감안', '공사비', '유예', '조건', '사업비', '절감', '측면', '조합', '원', '대', '실질', '혜택', '제공', '수', '설명', '사업비', '조달', '금리', '+0', '사업비', '조건', '역대', '최저', '수준', '현대산업개발', '사업', '획기적', '대안', '설계', '제시', '조합', '원안', '대비', '신축', '세대', '수', '가구', '고급', '수요', '겨냥', '펜트하우스', '가구', '한강', '조망', '가구', '추가', '확보', '설계', '제안', '조합원', '초기', '자금', '부담', '조건', '분담금', '입', '주시', '납부', '사업', '촉진', '비', '원', '제시', '등', '조합', '재정', '부담', '최소', '사업', '추진', '속도', '수', '실질', '지원책', '설계', '한편', '현대산업개발', '방', '배신', '삼호', '단지', '지역', '랜드마크', '탈바꿈', '비전', '프리미엄', '대안', '설계', '스퀘어', '적용', '고급', '마스터', '플랜', '순차', '공개', '중']",0,"['경제-금융_재테크', '경제-부동산', '지역-강원', '경제-경제일반', '국제-중국', '국제-미국_북미', '경제-유통', '사회-사건_사고', '경제-취업_창업', '사회-사회일반', '지역-경기', '지역-제주', '지역-대구', '사회-노동_복지', '지역-충남', '지역-광주', '지역-전북', 'IT_과학-콘텐츠', '지역-충북', '지역-대전', '정치-정치일반', '문화-방송_연예', '지역-울산', '경제-증권_증시', 'IT_과학-모바일', '지역-경남', '지역-부산', '지역-전남', '경제-자동차', '사회-여성', '경제-산업_기업', 'IT_과학-인터넷_SNS', 'IT_과학-과학', 'IT_과학-보안', '문화-출판', '사회-환경', '정치-북한', '경제-반도체', '경제-무역', '문화-학술_문화재', '국제-국제일반', '문화-생활', '경제-서비스_쇼핑', '문화-미술_건축', '지역-지역일반', '경제-국제경제', '지역-경북', '문화-문화일반', '국제-중동_아프리카', '문화-전시_공연', '국제-일본', '사회-장애인', '문화-음악', '문화-요리_여행', '경제-외환', '사회-의료_건강', 'IT_과학-IT_과학일반', '경제-자원', '스포츠-스포츠일반', '스포츠-올림픽_아시안게임']"
금융,"케이뱅크 체크카드, '침착맨 에디션' 한정판 출시","케이뱅크케이뱅크(은행장 최우형)가 4일 '침착맨'과 제휴해 'ONE 체크카드 침착맨 에디션'을 4만장 한정 출시했다. 지난해 출시한 토대리, 깜자 캐릭터에 이은 세번째 한정판 체크카드 에디션이다.ONE 체크카드는 카드상품 전문 플랫폼 '카드고릴라'에서 올해 1분기 인기 체크카드 1위를 차지한 케이뱅크의 대표 체크카드다. 실적 조건과 연회비 없이 다양한 캐시백 혜택을 골라 사용할 수 있다. K패스와 대중교통 캐시백까지 제공한다. 비자(VISA)와 제휴해 해외 결제도 가능하다.투표로 선정돼 출시한 ONE 체크카드 침착맨 에디션 디자인은 △대충 흑백명언 카드 △침착하길 원하는 카드 △침착맨 와펜 카드 3종이다. 침착맨의 명언과 대표 캐릭터·CI 등을 침착맨이 직접 그린 이미지와 친필로 디자인했다.케이뱅크 관계자는 “차별화된 혜택을 제공하는 ONE 체크카드와 큰 인기를 끌고 있는 침착맨이 만나 금융 생활 속 재미와 혜택을 동시에 제공하는 에디션을 준비했다”며 “이러한 재미 요소가 실제 사업 성과로도 이어지고 있다”고 말했다.",https://imgnews.pstatic.net/image/030/2025/06/04/0003318839_001_20250604152213062.jpg?type=w860,https://n.news.naver.com/mnews/article/030/0003318839,"['케이', '뱅크', '케이', '뱅크', '은행장', '최', '우형', '일', '침착', '맨', '제휴', '체크카드', '침착', '맨', '에디션', '만장', '한정', '출시', '지난해', '출시', '토대', '리', '자', '캐릭터', '세번', '한정판', '체크카드', '에디션', '체크카드', '카드', '상품', '전문', '플랫폼', '카드', '고릴라', '올해', '분기', '인기', '체크카드', '위', '차지', '케이', '뱅크', '대표', '체크카드', '실적', '조건', '연회비', '캐시', '백', '혜택', '사용', '수', '패스', '대중교통', '캐시', '백', '제공', '비자', '제휴', '해외', '결제', '투표', '선정', '출시', '체크카드', '침착', '맨', '에디션', '디자인', '대충', '흑백', '명언', '카드', '침착', '카드', '침착', '맨', '와', '펜', '카드', '종이', '침착', '맨', '명언', '대표', '캐릭터', 'CI', '등', '침착', '맨', '이미지', '친필', '디자인', '케이', '뱅크', '관계자', '차별', '혜택', '제공', '체크카드', '인기', '침착', '맨', '금융', '생활', '속', '재미', '혜택', '동시', '제공', '에디션', '준비', '재미', '요소', '실제', '사업', '성과', '있다', '말']",-1,"['경제-금융_재테크', '경제-부동산', '정치-청와대', '정치-국회_정당', '정치-선거', '지역-강원', '경제-경제일반', '국제-중국', '사회-사건_사고', '경제-취업_창업', '사회-사회일반', '지역-경기', '지역-제주', '지역-대구', '지역-충남', '지역-광주', '지역-전북', 'IT_과학-콘텐츠', '지역-충북', '지역-대전', '정치-정치일반', '지역-울산', '경제-증권_증시', 'IT_과학-모바일', '지역-경남', '지역-부산', '지역-전남', '경제-자동차', '경제-산업_기업', 'IT_과학-인터넷_SNS', 'IT_과학-과학', 'IT_과학-보안', '정치-북한', '경제-반도체', '경제-서비스_쇼핑', '지역-지역일반', '경제-국제경제', '지역-경북', '문화-문화일반', '문화-전시_공연', '사회-장애인', '문화-영화', '경제-외환', '사회-의료_건강', 'IT_과학-IT_과학일반', '경제-자원', '정치-외교', '스포츠-스포츠일반', '스포츠-축구', '스포츠-올림픽_아시안게임', '스포츠-야구-일본프로야구']"
금융,"금융권, 이재명 정부에 자본비율 규제 완화 요청…""소상공인 지원위해 필요""","이재명 대통령 ⓒ연합뉴스[디지털데일리 강기훈 기자] 금융권이 이재명 정부에 자본 비율 규제 완화 등 당면 과제를 해결해 달라고 요청하고 있다. 소상공인과 취약계층 지원을 위해서라도 규제 완화가 꼭 필요하다는 논리다.4일 금융권에 따르면, 은행을 비롯해 금융권이 한 목소리로 정치권에 금융과 관련된 규제를 완화할 것을 촉구하고 있다. 앞서 지난달 29일에는 제언 마련을 위해 주요 시중은행 부행장 등이 참석한 비공개 회의가 은행회관에서 열리기도 했다.이재명 정부의 출범에 따른 '상생금융 시즌 3'가 예고된 상황에서 현재 금융권을 짓누르는 자본비율 규제 하에선 제대로 된 금융 지원책을 내놓기 힘들다는 판단이다.한 금융지주사 관계자는 ""은행의 책무 중 하나가 소상공인과 취약계층에 대한 금융지원""이라며 ""그런데 이런 지원 성격의 대출과 다른 일반 대출을 같은 기준으로 국제결제은행(BIS) 자본 비율 등을 산출하는 것은 적극적인 금융지원에 있어 걸림돌로 작용한다""고 지적했다.실제로 금융당국은 제조업이 포함된 기업대출을 위험가중자산(RWA)으로 분류하고 있다. 이에 가계대출보다 중소기업 대출에 더 높은 위험가중치를 적용한다. 이 때문에 은행 입장에선 금융지원을 하고 싶어도 구조적으로 크게 늘리기 힘든 이유라는 하소연이다.아울러 은행권의 가상자산업 진출 허용, 비금융 서비스 확대 또한 금융권이 이재명 정부에 요구하는 사항 중 하나다. 또, 금융그룹 계열사 간 협업을 확대하기 위해 계열사 간 정보 공유 범위를 일치시킬 것을 주문하고 있다.이같은 요구는 현재 금융권이 절박한 상황에 처했음을 보여준다.실적만 놓고봤을때 5대 금융지주(KB·신한·하나·우리·NH농협)이 올해 1분기 거둔 당기순이익은 5조6429억원으로 집계돼 1년 전(4조8663억원)보다 약 16%(7766억원) 느는 등 양호하다.그러나 연내 기준금리 인하가 두어 차례 예고돼 은행의 순이자마진(NIM) 하락이 불가피한 상황이다. 또, 이재명 정부가 내놓을 상생금융 지원책으로 조단위 지출 또한 전망된다.다른 금융권 관계자는 ""금융사도 기업인 만큼 실적이 중요한데 대내외 불확실성으로 실적 후퇴가 예상된다""며 ""상생금융뿐만 아니라 생존을 위해서라도 금융 관련 규제를 완화해준다면 숨통이 트일 것 같다""고 밝혔다.",https://imgnews.pstatic.net/image/138/2025/06/04/0002197906_001_20250604152006695.jpg?type=w860,https://n.news.naver.com/mnews/article/138/0002197906,"['이재명', '대통령', '연합뉴스', '디지털', '데일리', '강', '기후', '기자', '금융', '이재명', '정부', '자본', '비율', '규제', '완화', '등', '당면', '과제', '해결', '요청', '소상', '공인', '계층', '지원', '규제', '완화', '필요', '논리', '일', '금융', '은행', '금융', '목소리', '정치', '금융', '관련', '규제', '완화', '것', '촉구', '지난달', '일', '제언', '마련', '시중', '은행', '부행장', '등', '참석', '공개', '회의', '은행회관', '이재명', '정부', '출범', '상생', '금융', '시즌', '예고', '상황', '금융', '자본', '비율', '규제', '하', '금융', '지원책', '판단', '금융', '지', '주사', '관계자', '은행', '책무', '중', '소상', '공인', '계층', '금융', '지원', '지원', '성격', '대출', '일반', '대출', '기준', '국제결제은행', '자본', '비율', '등', '산출', '것', '적극', '금융', '지원', '걸림돌', '작용', '지적', '금융', '당국', '제조업', '포함', '기업', '대출', '위험', '가중', '자산', '분류', '가계', '대출', '중소기업', '대출', '위험', '가중치', '적용', '때문', '은행', '입장', '금융', '지원', '구조', '이유', '하소연', '이다', '은행', '상자', '산업', '진출', '허용', '금융 서비스', '확대', '금융', '이재명', '정부', '요구', '사항', '중', '금융', '그룹', '계열사', '간', '협업', '확대', '계열사', '간', '정보', '공유', '범위', '일치', '것', '주문', '요구', '금융', '상황', '실적', '때', '대', '금융', '지주', '신한', '하나', '우리', '농협', '올해', '분기', '당기', '순이익', '원', '집계', '년', '전', '원', '원', '등', '양호', '연내', '기준', '금리', '인하', '차례', '예고', '은행', '이자', '마진', '하락', '상황', '이재명', '정부', '상생', '금융', '지원책', '단위', '지출', '전망', '금융', '관계자', '금융', '사도', '기업인', '만큼', '실적', '대내외', '불확실성', '실적', '후퇴', '예상', '상생', '금융', '뿐', '생존', '금융', '관련', '규제', '완화', '숨통', '것']",-1,"['경제-금융_재테크', '경제-부동산', '정치-청와대', '정치-행정_자치', '정치-국회_정당', '정치-선거', '지역-강원', '경제-경제일반', '국제-중국', '국제-미국_북미', '경제-유통', '사회-사건_사고', '경제-취업_창업', '사회-사회일반', '지역-경기', '지역-제주', '지역-대구', '사회-노동_복지', '지역-충남', '지역-광주', '지역-전북', 'IT_과학-콘텐츠', '국제-아시아', '지역-충북', '지역-대전', '정치-정치일반', '문화-방송_연예', '지역-울산', '경제-증권_증시', 'IT_과학-모바일', '지역-경남', '지역-부산', '사회-교육_시험', '지역-전남', '경제-자동차', '사회-여성', '경제-산업_기업', 'IT_과학-인터넷_SNS', 'IT_과학-과학', 'IT_과학-보안', '문화-출판', '사회-환경', '사회-미디어', '정치-북한', '경제-반도체', '경제-무역', '국제-러시아', '문화-학술_문화재', '국제-국제일반', '국제-유럽_EU', '경제-서비스_쇼핑', '지역-지역일반', '경제-국제경제', '국제-중남미', '문화-문화일반', '국제-중동_아프리카', '국제-일본', '사회-장애인', '경제-외환', '사회-의료_건강', 'IT_과학-IT_과학일반', '경제-자원', '정치-외교', '스포츠-스포츠일반', '스포츠-월드컵', '스포츠-야구']"
금융,"[마켓인]바로운파트너스, 광주창조경제혁신센터와 유망 스타트업 발굴","스타트업 액셀러레이팅 지원 프로그램 참가 기업 모집잠지력 있는 초기·도약기 스타트업을 발굴해 성장 지원[이데일리 마켓in 박소영 기자] 초기 스타트업 전문 액셀러레이터 바로운파트너스가 광주창조경제혁신센터와 함께 ‘2025 스타트업 액셀러레이팅 지원 프로그램’을 시작한다. 바로운파트너스는 성장의 발판을 마련하고자 하는 유망 스타트업을 모집한다고 4일 밝혔다.바로운파트너스는 유망 초기 스타트업을 발굴하고 성장을 지원하는 전문 액셀러레이터다. 각 분야의 전문 파트너들과 함께 기업의 내재가치를 높이는 실전형 멘토링과 컨설팅을 제공해 스타트업이 성공적으로 시장에 안착할 수 있도록 돕는다.



이번 프로그램은 광주창조경제혁신센터가 지역 창업 생태계 활성화를 위해 조성한 ‘빛고을창업스테이션(STA·G, 스테이지)’의 핵심 사업 중 하나다. 혁신적인 아이디어와 기술력을 가진 스타트업이 광주에 성공적으로 정착하고, 큰 꿈을 펼치는 무대를 제공한다는 취지를 담고 있다. 운영사인 바로운파트너스는 맞춤형 성장 전략과 투자 유치 기회를 제공할 예정이다.프로그램으로 잠재력 있는 초기·도약기 스타트업을 발굴해 기업 진단부터 사업 모델 고도화, 시장 검증, 투자 유치에 이르기까지 전주기적 성장을 지원하고자 한다. 이를 위해 △유망 스타트업 발굴과 맞춤형 성장 로드맵 제시 △기업가치 증대를 통한 후속 투자 유치 기반 마련 △참여 기업의 전년 대비 평균 매출 10% 향상 등을 구체적인 목표로 설정했다.모집 대상은 업력 7년 이내의 초기·성장 단계 스타트업, 시드와 프리A 단계 투자 유치를 준비 중인 스타트업, 그리고 사업 모델 전환이나 확장을 고려하는 스타트업이다. 최종 선정된 기업은 오는 6월 말부터 12월까지 전문 액셀러레이팅 프로그램을 지원받게 된다.참여 스타트업은 이번 프로그램을 통해 △사업 모델 고도화를 통한 경쟁력 확보 △투자 유치를 위한 IR 역량 내재화 △실질적인 매출 증대와 시장 점유율 확대 △정부·민간 투자 연계를 통한 스케일업 성공 등 구체적인 성과를 창출할 것으로 기대된다. 바로운파트너스는 광주창조경제혁신센터와 함께 지역 내 창업 허브인 빛고을창업스테이션을 활성화해 우수 기업을 발굴하고 지역 경제 발전에 기여하는 선순환 구조를 만든다는 방침이다.이재준 바로운파트너스 대표는 “혁신적인 아이디어에 날개를 달고, 성장에 속도를 더해줄 이번 프로그램에 잠재력 있는 스타트업들의 많은 관심과 참여를 바란다”며 “광주창조경제혁신센터와 긴밀히 협력하여 참여 기업들이 실질적인 성과를 낼 수 있도록 모든 자원과 노하우를 아낌없이 지원하겠다”고 말했다.한편, 2025 스타트업 액셀러레이팅 지원 프로그램 참가 신청은 오는 6월 13일까지다. 참가를 희망하는 기업은 QR코드를 통해 접수할 수 있다. 서류·발표 평가를 거쳐 6월 20일 최종 참여 기업이 선발된다.",https://imgnews.pstatic.net/image/018/2025/06/04/0006031048_001_20250604151811564.jpg?type=w860,https://n.news.naver.com/mnews/article/018/0006031048,"['스타트', '업', '지원', '프로그램', '참가', '기업', '모집', '잠', '지력', '초기', '도약', '스타트', '업', '발굴', '성장', '지원', '이데일리', '마켓', '박소영', '기자', '초기', '스타트', '업', '전문', '액셀러레이터', '광주', '창조경제', '혁신', '센터', '스타트', '업', '지원', '프로그램', '시작', '바', '파트너', '성장', '발판', '마련', '유망', '스타트', '업', '모집', '일', '바', '파트너', '유망', '초기', '스타트', '업', '발굴', '성장', '지원', '전문', '액셀러레이터', '분야', '전문', '파트너', '기업', '내재', '가치', '실전', '멘토링', '컨설팅', '제공', '스타트', '업', '성공', '시장', '안착', '수', '이번', '프로그램', '광주', '창조경제', '혁신', '센터', '지역', '창업', '생태계', '활성', '조성', '빛', '고을', '창업', '스테이션', '스테이지', '핵심', '사업', '중', '혁신', '아이디어', '기술력', '스타트', '업', '광주', '성공', '정착', '꿈', '무대', '제공', '취지', '운영', '사인', '바', '파트너', '맞춤', '성장', '전략', '투자', '유치', '기회', '제공', '예정', '프로그램', '잠재력', '초기', '도약', '스타트', '업', '발굴', '기업', '진단', '사업', '모델', '고도', '시장', '검증', '투자', '유치', '전주', '기적', '성장', '지원', '유망', '스타트', '업', '발굴', '맞춤', '성장', '로드맵', '제시', '기업가', '증대', '후속', '투자', '유치', '기반', '마련', '참여', '기업', '전년', '대비', '평균', '매출', '향상', '등', '구체', '목표', '설정', '모집', '대상', '업', '력', '년', '이내', '초기', '성장', '단계', '스타트', '업', '시드', '프리', '단계', '투자', '유치', '준비', '중', '스타트', '업', '사업', '모델', '전환', '확장', '고려', '스타트', '업', '최종', '선정', '기업', '6월', '말', '12월', '전문', '프로그램', '지원', '참여', '스타트', '업', '이번', '프로그램', '사업', '모델', '고도', '경쟁력', '확보', '투자', '유치', '역량', '내', '재화', '실질', '매출', '증대', '시장 점유율', '확대', '정부', '민간', '투자', '연계', '스케일', '업', '성공', '등', '구체', '성과', '창출', '것', '기대', '바', '파트너', '광주', '창조경제', '혁신', '센터', '지역', '창업', '허브', '빛', '고을', '창업', '스테이션', '활성', '화해', '우수', '기업', '발굴', '지역', '경제', '발전', '기여', '순환', '구조', '방침', '이재준', '대표', '혁신', '아이디어', '날개', '성장', '속도', '이번', '프로그램', '잠재력', '스타트', '업', '관심', '참여', '광주', '창조경제', '혁신', '센터', '협력', '참여', '기업', '실질', '성과', '수', '자원', '노하우', '지원', '말', '한편', '스타트', '업', '지원', '프로그램', '참가', '신청', '6월 13일', '참가', '희망', '기업', '코드', '접수', '수', '서류', '발표', '평가', '6월 20일', '최종', '참여', '기업', '선발']",-1,"['경제-금융_재테크', '경제-부동산', '정치-청와대', '정치-행정_자치', '정치-국회_정당', '정치-선거', '지역-강원', '경제-경제일반', '국제-중국', '국제-미국_북미', '경제-유통', '사회-사건_사고', '경제-취업_창업', '사회-사회일반', '지역-경기', '지역-제주', '지역-대구', '사회-노동_복지', '지역-충남', '지역-광주', '지역-전북', 'IT_과학-콘텐츠', '국제-아시아', '지역-충북', '지역-대전', '정치-정치일반', '지역-울산', '경제-증권_증시', 'IT_과학-모바일', '지역-경남', '지역-부산', '사회-교육_시험', '지역-전남', '경제-자동차', '사회-여성', '경제-산업_기업', 'IT_과학-인터넷_SNS', 'IT_과학-과학', 'IT_과학-보안', '문화-출판', '사회-환경', '사회-미디어', '정치-북한', '경제-반도체', '경제-무역', '국제-러시아', '문화-학술_문화재', '국제-국제일반', '문화-생활', '국제-유럽_EU', '경제-서비스_쇼핑', '문화-미술_건축', '지역-지역일반', '경제-국제경제', '지역-경북', '국제-중남미', '문화-문화일반', '국제-중동_아프리카', '문화-전시_공연', '국제-일본', '사회-장애인', '문화-영화', '문화-요리_여행', '경제-외환', '사회-의료_건강', 'IT_과학-IT_과학일반', '경제-자원', '정치-외교', '스포츠-스포츠일반', '스포츠-축구-한국프로축구', '스포츠-축구', '스포츠-월드컵', '스포츠-올림픽_아시안게임', '스포츠-야구-일본프로야구']"
금융,"신한은행, '급여클럽+' 개편","ⓒ신한은행[디지털데일리 강기훈 기자] 신한은행은 지난 2일 소득이체 고객을 위해 신한 SOL뱅크에서 제공하는 디지털 멤버십 서비스 ‘급여클럽’ 플랫폼을 개편하고 ‘급여클럽+’로 새롭게 오픈했다고 4일 밝혔다.신한은행은 지난 2019년 금융권 최초 급여고객 전용 멤버십 ‘급여클럽’을 출시했다. 연금수급자, 개인사업자, 프리랜서 등 다양한 소득이체 고객에게 ▲매월 랜덤 포인트 지급 ‘월급봉투’ ▲미션 수행 고객 경품 응모권 제공 ‘황금봉투’ 등 다양한 혜택을 제공해왔다.우선 ‘급여클럽+’는 이번 개편을 통해 매월 50만원 이상 소득 이체 고객에게 기존 포인트 지급 월급봉투를 1장에서 100장까지 랜덤 지급한다. 적립된 봉투를 다양한 경품으로 교환하는 방식으로 리워드 구조를 변경했다.또한 소득 이체의 연속성과 금융상품 거래 고객을 우대하기 위해 ▲그레이 ▲브론즈 ▲실버 ▲골드 ▲플래티넘 등 ‘레벨제도’를 신설했다. 플래티넘 레벨의 고객은 네이버페이 포인트 10만원권(매월 5명) 또는 대한항공 100만원 기프티카드(매월 1명) 등 고객 선호 경품에 대한 응모 기회가 제공한다.특히 신한은행은 출석미션 및 100% 당첨 ‘클럽데이’(매월 15일) 운영 등 고객 참여형 콘텐츠를 통해 즐거움과 혜택에 대한 고객 체감도도 높였다.신한은행 관계자는 “이번 급여클럽+ 개편은 소득 형태가 다양화된 시대 흐름에 맞춰 누구나 가입하고 더 큰 혜택을 받을 수 있도록 준비했다”며 “앞으로도 소득이체 고객에게 금융 생활의 편의성과 즐거움을 더하는 새로운 고객경험을 제공하는데 정성을 다하겠다”고 밝혔다.한편, 신한은행은 이번 개편을 기념해 ‘급여꿀LOVE 이벤트’도 함께 진행할 예정이다. 오는 6월 16일부터 30일까지 진행되는 이번 이벤트는 ▲급여클럽+ 최초 가입 고객 선착순 3만명에게 메가MGC커피 ICE 아메리카노 ▲이벤트 기간 내 소득 입금 인정 시 추첨을 통해 달콤한 간식과 디저트 세트를 제공한다.",https://imgnews.pstatic.net/image/138/2025/06/04/0002197903_001_20250604151506692.png?type=w860,https://n.news.naver.com/mnews/article/138/0002197903,"['신한은행', '디지털', '데일리', '강', '기후', '기자', '신한은행', '일', '소득', '이체', '고객', '신한', '뱅크', '제공', '디지털', '멤버', '서비스', '급여', '클럽', '플랫폼', '개편', '급여', '클럽', '오픈', '일', '신한은행', '년', '금융', '최초', '급여', '고객', '전용', '멤버', '급여', '클럽', '출시', '연금', '수급', '자', '개인', '사업자', '프리랜서', '등', '소득', '이체', '고객', '매월', '랜덤', '포인트', '지급', '월급봉투', '미션', '수행', '고객', '경품', '응모권', '제공', '황금', '봉투', '등', '혜택', '제공', '급여', '클럽', '이번', '개편', '만원', '이상', '소득', '이체', '고객', '기존', '포인트', '지급', '월급봉투', '장', '장', '랜덤', '지급', '적립', '봉투', '경품', '교환', '방식', '리', '워드', '구조', '변경', '소득', '이체', '연속', '금융', '상품', '거래', '고객', '우대', '그레이', '브론즈', '실버', '골드', '플래티넘', '등', '레벨', '제도', '신설', '플래티넘', '레벨', '고객', '네이버', '페이', '포인트', '만원', '권', '매월', '명', '대한항공', '만원', '기', '프티', '카드', '매월', '명', '등', '고객', '선호', '경품', '응모', '기회', '제공', '신한은행', '출석', '미션', '당첨', '클럽', '데이', '매월', '일', '운영', '등', '고객', '참여', '콘텐츠', '즐거움', '혜택', '고객', '체감', '신한은행', '관계자', '이번', '급여', '클럽', '개편', '소득', '형태', '시대', '흐름', '가입', '혜택', '수', '준비', '앞으로', '소득', '이체', '고객', '금융', '생활', '편의', '즐거움', '고객', '경험', '제공', '정성', '한편', '신한은행', '이번', '개편', '기념', '급여', '꿀', 'LOVE', '이벤트', '진행', '예정', '6월 16일', '일', '진행', '이번', '이벤트', '급여', '클럽', '최초', '가입', '고객', '선착순', '명', '메가', '커피', '아메리카노', '이벤트', '기간', '소득', '입금', '인정', '시', '추첨', '간식', '디저트', '세트', '제공']",-1,"['경제-금융_재테크', '경제-부동산', '지역-강원', '경제-경제일반', '국제-중국', '국제-미국_북미', '경제-유통', '사회-사건_사고', '사회-사회일반', '지역-경기', '지역-제주', '지역-대구', '사회-노동_복지', '지역-충남', '지역-광주', '지역-전북', 'IT_과학-콘텐츠', '지역-충북', '지역-대전', '경제-증권_증시', 'IT_과학-모바일', '지역-경남', '지역-부산', '지역-전남', '경제-자동차', '사회-여성', '경제-산업_기업', 'IT_과학-인터넷_SNS', 'IT_과학-과학', 'IT_과학-보안', '문화-출판', '경제-무역', '국제-유럽_EU', '경제-서비스_쇼핑', '지역-지역일반', '경제-국제경제', '지역-경북', '스포츠-골프', '문화-문화일반', '문화-전시_공연', '사회-장애인', '문화-영화', '문화-음악', '문화-요리_여행', '경제-외환', 'IT_과학-IT_과학일반', '스포츠-스포츠일반', '스포츠-축구', '스포츠-올림픽_아시안게임']"
